01,01,01,01,01,01,01,01,01,01,02,02,02,04,04,04,04,05,05,05,05,05,05,04,04,04,04,04,03,03,03,11,11,11,11,11,11,11,11,11
01,01,01,01,01,01,01,01,01,01,02,02,02,04,04,04,04,08,08,08,08,00,00,04,04,04,04,04,03,03,03,11,11,11,11,11,11,11,11,11
01,01,01,01,01,01,01,01,01,01,06,06,06,06,06,06,06,08,08,08,08,00,00,06,06,06,06,06,06,06,06,11,11,11,11,11,11,11,11,11
01,01,01,01,01,01,01,01,01,01,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,11,11,11,11,11,11,11,11,11
01,01,01,01,01,01,01,01,01,01,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,11,11,11,11,11,11,11,11,11
01,01,01,01,01,01,01,01,01,01,06,06,06,06,06,06,06,00,00,07,07,07,07,07,07,07,07,07,07,07,07,11,11,11,11,11,11,11,11,11
01,01,01,01,01,01,01,01,01,01,06,06,06,06,06,06,06,00,00,07,07,07,07,07,07,07,07,07,07,07,07,11,11,11,11,11,11,11,11,11
01,01,01,01,01,01,01,01,01,01,06,06,06,06,06,06,06,00,00,07,07,07,07,07,07,07,07,07,07,07,07,11,11,11,11,11,11,11,11,11
01,01,01,01,01,01,01,01,01,01,06,06,06,06,06,06,06,00,00,07,07,07,07,07,07,07,07,07,07,07,07,11,11,11,11,11,11,11,11,11
01,01,01,01,01,01,01,01,01,01,06,06,06,06,06,06,06,00,00,07,07,07,07,07,07,07,07,07,07,07,07,11,11,11,11,11,11,11,11,11
01,01,01,01,01,01,01,01,01,01,06,06,06,06,06,06,06,07,07,07,07,07,07,07,07,07,07,07,07,07,07,11,11,11,11,11,11,11,11,11
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,09,09,09,09,09,09,09,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,09,09,09,09,09,09,09,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,09,09,09,09,09,09,09,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
